Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_STower_100_SQ-110,TRF_STower_300_SQ-110,TRF_STower_700_SQ-110,TRF_STower_1300_SQ-110,TRF_STower_2000_SQ-110
2019/08/28 21:15,2.205,1.98,1.525,1.865,1.98,
2019/08/28 21:30,1.75,1.75,1.525,2.545,1.3,
2019/08/28 21:45,1.98,1.865,1.75,1.6400000000000001,1.865,
2019/08/28 22:00,1.98,1.98,1.525,1.865,1.75,
2019/08/28 22:15,1.98,1.98,1.525,2.09,1.75,
2019/08/28 22:30,1.525,1.3,1.525,1.6400000000000001,1.98,
2019/08/28 22:45,2.09,1.75,2.09,1.525,1.525,
2019/08/28 23:00,1.6400000000000001,1.525,1.75,1.4149999999999998,1.525,
2019/08/28 23:15,1.75,1.75,1.3,1.525,1.98,
2019/08/28 23:30,1.98,1.98,1.6400000000000001,1.6400000000000001,1.525,
2019/08/28 23:45,1.98,1.98,1.6400000000000001,1.6400000000000001,1.6400000000000001,
2019/08/29 00:00,1.75,1.865,1.6400000000000001,1.75,1.75,
2019/08/29 00:15,1.865,2.09,1.865,1.75,1.6400000000000001,
2019/08/29 00:30,1.6400000000000001,2.09,1.525,1.6400000000000001,2.09,
2019/08/29 00:45,1.75,1.4149999999999998,1.4149999999999998,1.865,1.6400000000000001,
2019/08/29 01:00,2.09,1.75,1.525,1.75,1.75,
2019/08/29 01:15,1.6400000000000001,1.98,1.98,2.09,1.4149999999999998,
2019/08/29 01:30,1.865,2.09,1.4149999999999998,1.75,1.75,
2019/08/29 01:45,1.98,2.09,1.75,1.75,1.865,
2019/08/29 02:00,2.205,1.865,1.98,1.75,1.3,
2019/08/29 02:15,1.6400000000000001,1.75,1.6400000000000001,1.75,1.525,
2019/08/29 02:30,2.09,1.6400000000000001,1.865,1.3,1.75,
2019/08/29 02:45,1.4149999999999998,2.09,1.98,1.6400000000000001,1.75,
2019/08/29 03:00,1.3,2.09,1.525,1.865,1.75,
2019/08/29 03:15,1.6400000000000001,1.6400000000000001,1.6400000000000001,1.75,1.3,
2019/08/29 03:30,1.98,1.75,1.865,2.09,1.525,
2019/08/29 03:45,1.98,1.98,1.98,1.75,1.4149999999999998,
2019/08/29 04:00,2.09,1.6400000000000001,1.865,1.75,1.185,
2019/08/29 04:15,1.865,1.6400000000000001,1.865,1.865,1.75,
2019/08/29 04:30,1.6400000000000001,1.75,1.75,1.865,1.75,
2019/08/29 04:45,1.6400000000000001,1.865,1.865,1.6400000000000001,1.75,
2019/08/29 05:00,2.205,1.98,1.75,2.205,1.6400000000000001,
2019/08/29 05:15,1.185,1.865,1.865,1.4149999999999998,1.525,
2019/08/29 05:30,1.98,1.865,1.4149999999999998,1.865,1.6400000000000001,
2019/08/29 05:45,1.98,1.75,1.6400000000000001,1.525,1.525,
2019/08/29 06:00,2.09,2.205,2.545,2.315,1.75,
2019/08/29 06:15,2.545,2.6550000000000002,2.88,4.24,2.315,
2019/08/29 06:30,2.7700000000000005,4.58,5.48,6.5,2.995,
2019/08/29 06:45,4.6899999999999995,6.840000000000001,7.63,10.455000000000002,6.045,
2019/08/29 07:00,6.045,8.645,10.229999999999999,13.620000000000001,8.535,
2019/08/29 07:15,9.21,13.845,15.77,19.384999999999998,9.44,
2019/08/29 07:30,10.794999999999998,16.56,18.82,20.4,9.775,
2019/08/29 07:45,12.490000000000002,18.935,19.5,23.565,12.264999999999999,
2019/08/29 08:00,13.17,21.080000000000002,20.175,31.48,14.64,
2019/08/29 08:15,14.975000000000001,21.76,25.375,36.339999999999996,21.195,
2019/08/29 08:30,24.925,42.35,50.35,63.8,38.49,
2019/08/29 08:45,16.335,28.315,32.385000000000005,45.15,30.575000000000003,
2019/08/29 09:00,12.940000000000001,29.785,30.125,43.8,66.05000000000001,
2019/08/29 09:15,9.21,30.459999999999997,33.06,43.9,248.4,
2019/08/29 09:30,6.5,29.785,33.965,43.449999999999996,160.55,
2019/08/29 09:45,5.255,31.365,42,45.15,124.75,
2019/08/29 10:00,4.915,33.29,43.449999999999996,47.85,241.85,
2019/08/29 10:15,5.145,33.515,43.099999999999994,47.85,598,
2019/08/29 10:30,5.03,36.68,43.35,49.900000000000006,818,
2019/08/29 10:45,5.9350000000000005,39.055,51.7,52.75,749.5,
2019/08/29 11:00,5.595,42.35,53.650000000000006,62.800000000000004,881,
2019/08/29 11:15,5.9350000000000005,49.900000000000006,65.75,71.25,760,
2019/08/29 11:30,5.9350000000000005,68.55000000000001,58.849999999999994,60.199999999999996,390.15,
2019/08/29 11:45,7.405,79.05,63.150000000000006,61.75,171.1,
2019/08/29 12:00,14.299999999999999,218.55,62.45,67.9,134.25,
2019/08/29 12:15,10.685,89.80000000000001,62.9,95.25,120.9,
2019/08/29 12:30,12.379999999999999,360.90000000000003,94.2,67.9,121.15,
2019/08/29 12:45,14.75,271.8,69.45,75.1,124.05,
2019/08/29 13:00,33.065000000000005,175.75,74.55,82.44999999999999,132.10000000000002,
2019/08/29 13:15,31.485,153.45000000000002,71.15,192.60000000000002,153.8,
2019/08/29 13:30,29.220000000000002,277.9,88.25,124.65,330.15,
2019/08/29 13:45,19.5,132.3,99.3,102.35,206.8,
2019/08/29 14:00,17.24,72.95,83.6,137.4,134.45,
2019/08/29 14:15,18.485,325.65,72.85,113.10000000000001,130.95000000000002,
2019/08/29 14:30,17.689999999999998,135.25,97.6,85.19999999999999,110.95,
2019/08/29 14:45,20.630000000000003,72.30000000000001,65.4,109.14999999999999,81.1,
2019/08/29 15:00,19.84,31.6,37.475,41.1,44.25,
2019/08/29 15:15,21.425,48.099999999999994,48.9,69.6,61.65,
2019/08/29 15:30,22.1,38.83,56.8,54.3,56.449999999999996,
2019/08/29 15:45,19.5,33.405,79.65,46.65,54.1,
2019/08/29 16:00,19.5,30.92,44.15,45.4,50.25,
2019/08/29 16:15,19.5,26.625,42.35,51.4,40.85,
2019/08/29 16:30,19.05,25.38,63.35,35.665,35.665,
2019/08/29 16:45,17.125,21.99,33.63,31.03,30.465,
2019/08/29 17:00,15.995,19.615000000000002,23.795,27.755000000000003,26.06,
2019/08/29 17:15,14.864999999999998,19.5,21.535000000000004,23.685000000000002,21.31,
2019/08/29 17:30,12.829999999999998,17.805,19.5,20.97,19.5,
2019/08/29 17:45,11.7,15.32,18.71,19.5,17.125,
2019/08/29 18:00,9.325,12.829999999999998,15.77,17.465,13.395,
2019/08/29 18:15,7.744999999999999,9.665000000000001,12.155000000000001,13.85,9.325,
2019/08/29 18:30,5.255,6.615,8.42,9.215,5.819999999999999,
2019/08/29 18:45,2.885,3.9000000000000004,4.35,4.58,2.995,
2019/08/29 19:00,2.4299999999999997,2.545,2.315,2.09,2.4299999999999997,
2019/08/29 19:15,1.75,1.98,2.315,1.6400000000000001,1.6400000000000001,
2019/08/29 19:30,1.865,1.98,1.185,1.865,1.4149999999999998,
2019/08/29 19:45,1.98,1.75,1.75,1.75,1.4149999999999998,
2019/08/29 20:00,2.09,1.865,1.6400000000000001,1.3,2.09,
2019/08/29 20:15,2.09,1.525,1.75,1.075,1.6400000000000001,
2019/08/29 20:30,1.6400000000000001,1.865,1.6400000000000001,1.6400000000000001,1.75,
2019/08/29 20:45,1.865,1.865,1.98,1.3,1.4149999999999998,
2019/08/29 21:00,1.865,1.6400000000000001,1.3,1.75,1.865,
2019/08/29 21:15,1.6400000000000001,1.865,1.75,1.6400000000000001,1.75,
2019/08/29 21:30,1.98,2.205,1.525,1.4149999999999998,1.75,
2019/08/29 21:45,1.525,1.4149999999999998,1.75,1.865,0.8500000000000001,
2019/08/29 22:00,1.865,1.525,1.525,1.6400000000000001,1.98,
2019/08/29 22:15,1.6400000000000001,1.525,1.98,2.09,1.185,
2019/08/29 22:30,1.525,1.865,1.98,1.865,1.865,
2019/08/29 22:45,2.205,1.6400000000000001,1.4149999999999998,1.6400000000000001,1.525,
2019/08/29 23:00,1.4149999999999998,1.75,2.09,1.6400000000000001,2.09,
2019/08/29 23:15,1.865,1.98,1.98,1.4149999999999998,1.3,
2019/08/29 23:30,1.865,2.09,1.6400000000000001,1.525,1.3,
2019/08/29 23:45,1.6400000000000001,1.98,1.6400000000000001,1.6400000000000001,1.75,
2019/08/30 00:00,1.75,1.98,1.865,1.525,1.525,
2019/08/30 00:15,2.205,1.865,1.75,1.525,1.185,
2019/08/30 00:30,2.315,1.98,1.75,1.865,2.09,
2019/08/30 00:45,1.6400000000000001,2.09,1.75,2.09,1.3,
2019/08/30 01:00,1.865,2.09,1.75,1.98,1.75,
2019/08/30 01:15,1.4149999999999998,2.09,1.75,1.525,2.315,
2019/08/30 01:30,1.865,2.09,1.865,1.6400000000000001,1.865,
2019/08/30 01:45,1.4149999999999998,1.98,1.98,1.4149999999999998,1.75,
2019/08/30 02:00,1.75,1.75,1.4149999999999998,1.6400000000000001,1.6400000000000001,
2019/08/30 02:15,2.09,1.865,1.6400000000000001,2.09,2.09,
2019/08/30 02:30,1.6400000000000001,1.6400000000000001,1.75,1.6400000000000001,1.98,
2019/08/30 02:45,1.525,1.98,1.525,1.75,1.4149999999999998,
2019/08/30 03:00,1.98,1.98,1.865,1.865,1.4149999999999998,
2019/08/30 03:15,1.865,1.6400000000000001,1.4149999999999998,1.865,1.525,
2019/08/30 03:30,1.865,1.865,1.865,1.865,1.6400000000000001,
2019/08/30 03:45,1.4149999999999998,1.75,1.98,1.6400000000000001,1.865,
2019/08/30 04:00,2.09,1.525,1.3,1.865,1.525,
2019/08/30 04:15,1.75,2.205,1.525,1.3,1.525,
2019/08/30 04:30,1.4149999999999998,1.4149999999999998,1.525,1.4149999999999998,1.4149999999999998,
2019/08/30 04:45,1.525,1.865,1.4149999999999998,1.525,1.865,
2019/08/30 05:00,1.75,1.525,1.6400000000000001,1.525,2.09,
2019/08/30 05:15,1.4149999999999998,2.205,1.525,2.205,1.6400000000000001,
2019/08/30 05:30,1.75,2.09,2.09,1.75,1.75,
2019/08/30 05:45,2.205,2.315,1.075,2.205,2.09,
2019/08/30 06:00,2.315,2.4299999999999997,2.545,2.6550000000000002,2.205,
2019/08/30 06:15,2.995,3.335,4.35,5.255,2.545,
2019/08/30 06:30,4.805,6.840000000000001,7.744999999999999,10.455000000000002,5.9350000000000005,
2019/08/30 06:45,6.840000000000001,9.775,11.135,14.41,8.42,
2019/08/30 07:00,11.7,12.04,13.620000000000001,18.705000000000002,9.325,
2019/08/30 07:15,9.775,14.075,16.445,19.61,9.775,
2019/08/30 07:30,12.375,16.56,19.16,19.950000000000003,10.229999999999999,
2019/08/30 07:45,13.735,19.5,19.5,23.68,13.845,
2019/08/30 08:00,16.105,19.5,19.835,28.54,16.56,
2019/08/30 08:15,16.785,19.950000000000003,24.020000000000003,30.8,19.5,
2019/08/30 08:30,17.01,21.080000000000002,31.93,33.4,21.985,
2019/08/30 08:45,18.03,23.68,26.28,37.019999999999996,32.045,
2019/08/30 09:00,18.82,26.96,28.2,37.92,65.6,
2019/08/30 09:15,17.575,28.88,30.009999999999998,40.949999999999996,235.95,
2019/08/30 09:30,13.395,29.785,33.4,43.25,141,
2019/08/30 09:45,10.68,30.689999999999998,43.449999999999996,44.95,139.75,
2019/08/30 10:00,10.34,32.61,41.75,48,246.45,
2019/08/30 10:15,8.985,33.175,42.199999999999996,47.65,645.5,
2019/08/30 10:30,9.325,40.650000000000006,44.25,47.65,894.5,
2019/08/30 10:45,10.004999999999999,37.81,53.4,51.5,867.5,
2019/08/30 11:00,11.81,42,51.849999999999994,62,950,
2019/08/30 11:15,13.51,49.900000000000006,89.14999999999999,64.85000000000001,637,
2019/08/30 11:30,15.43,59.75,59.400000000000006,66.95,252.35,
2019/08/30 11:45,18.37,84.5,64.95,63.25,161.8,
2019/08/30 12:00,18.255,92.85,46.849999999999994,49.1,82.25,
2019/08/30 12:15,23.795,98.05,69.45,85.95,124.94999999999999,
2019/08/30 12:30,28.88,339.95,79.05,80.19999999999999,121.25,
2019/08/30 12:45,22.1,85.85000000000001,65.95,54.900000000000006,68.8,
2019/08/30 13:00,40.4,134.60000000000002,76.44999999999999,87.8,113,
2019/08/30 13:15,37.475,133.1,66.65,99.85,103.25,
2019/08/30 13:30,45.949999999999996,256.45,80.64999999999999,92.85,132.89999999999998,
2019/08/30 13:45,35.325,100.9,94.55,95.35,105.1,
2019/08/30 14:00,29.335,73.85,100,111.75,102.6,
2019/08/30 14:15,20.29,145.65,42,51.25,46.849999999999994,
2019/08/30 14:30,22.325,184.45,65.75,71.3,70.14999999999999,
2019/08/30 14:45,25.830000000000002,50.949999999999996,59.95,67.2,66.75,
2019/08/30 15:00,27.755000000000003,54,58.75,62.9,67,
2019/08/30 15:15,26.284999999999997,48,48.650000000000006,70.35,53.75,
2019/08/30 15:30,18.255,25.265,32.275,34.76,33.519999999999996,
2019/08/30 15:45,17.689999999999998,23.91,29.56,36.120000000000005,24.815,
2019/08/30 16:00,21.195,31.259999999999998,45.949999999999996,46.2,32.5,
2019/08/30 16:15,21.31,30.015,41,49.55,37.36,
2019/08/30 16:30,19.615000000000002,25.38,53.849999999999994,37.7,30.92,
2019/08/30 16:45,19.275,23.345,33.86,33.065000000000005,27.639999999999997,
2019/08/30 17:00,21.084999999999997,28.090000000000003,34.31,38.49,29.785,
2019/08/30 17:15,14.864999999999998,18.37,20.064999999999998,24.25,19.5,
2019/08/30 17:30,14.299999999999999,19.05,19.275,23.91,18.935,
2019/08/30 17:45,13.055000000000001,17.015,19.384999999999998,20.29,17.689999999999998,
2019/08/30 18:00,10.115,13.735,16.220000000000002,18.595,13.285,
2019/08/30 18:15,8.65,10.344999999999999,12.15,14.64,9.325,
2019/08/30 18:30,5.9350000000000005,8.195,9.89,11.924999999999999,7.8549999999999995,
2019/08/30 18:45,5.03,5.255,6.5,7.405,5.819999999999999,
2019/08/30 19:00,2.545,2.545,2.7700000000000005,2.885,2.545,
2019/08/30 19:15,1.6400000000000001,2.315,1.98,1.865,1.525,
2019/08/30 19:30,2.09,1.525,1.3,1.865,1.75,
2019/08/30 19:45,1.75,1.98,1.865,1.75,1.3,
2019/08/30 20:00,1.98,1.185,1.865,1.98,2.09,
2019/08/30 20:15,1.865,1.4149999999999998,2.09,1.6400000000000001,1.865,
2019/08/30 20:30,1.3,1.865,2.205,1.98,1.75,
2019/08/30 20:45,2.315,1.6400000000000001,1.4149999999999998,1.4149999999999998,1.6400000000000001,
2019/08/30 21:00,1.6400000000000001,1.865,1.6400000000000001,2.09,1.525,
2019/08/30 21:15,1.75,1.865,1.525,2.09,1.865,
2019/08/30 21:30,2.09,2.315,1.75,2.315,1.865,
2019/08/30 21:45,1.865,2.09,1.865,1.3,1.6400000000000001,
2019/08/30 22:00,1.6400000000000001,1.525,1.865,1.75,1.4149999999999998,
2019/08/30 22:15,1.75,1.075,1.4149999999999998,2.315,1.75,
2019/08/30 22:30,1.98,1.6400000000000001,1.865,1.525,1.4149999999999998,
2019/08/30 22:45,1.98,1.75,1.75,1.865,1.6400000000000001,
2019/08/30 23:00,1.865,1.865,1.6400000000000001,1.98,1.865,
2019/08/30 23:15,1.525,1.865,1.3,1.6400000000000001,1.525,
2019/08/30 23:30,1.075,2.205,1.75,1.6400000000000001,1.865,
2019/08/30 23:45,2.09,2.315,1.6400000000000001,1.4149999999999998,1.525,
2019/08/31 00:00,1.4149999999999998,1.865,1.98,2.09,1.3,
2019/08/31 00:15,1.98,1.6400000000000001,1.75,1.6400000000000001,1.6400000000000001,
2019/08/31 00:30,1.185,2.315,2.09,1.98,1.75,
2019/08/31 00:45,1.75,1.6400000000000001,2.205,1.865,1.865,
2019/08/31 01:00,1.4149999999999998,1.98,1.6400000000000001,1.6400000000000001,1.525,
2019/08/31 01:15,1.75,1.98,1.75,1.865,2.09,
2019/08/31 01:30,1.98,2.09,2.205,1.3,2.09,
2019/08/31 01:45,2.205,1.525,1.98,1.75,2.205,
2019/08/31 02:00,1.98,1.98,1.4149999999999998,1.525,1.98,
2019/08/31 02:15,2.205,2.09,1.98,1.75,1.865,
2019/08/31 02:30,1.865,1.865,1.865,1.4149999999999998,1.525,
2019/08/31 02:45,2.09,1.6400000000000001,1.6400000000000001,1.075,1.75,
2019/08/31 03:00,1.98,1.75,1.98,1.75,1.4149999999999998,
2019/08/31 03:15,1.6400000000000001,1.98,1.865,1.75,1.6400000000000001,
2019/08/31 03:30,1.98,1.6400000000000001,1.865,1.6400000000000001,1.4149999999999998,
2019/08/31 03:45,2.205,1.4149999999999998,2.09,1.525,1.4149999999999998,
2019/08/31 04:00,1.865,1.98,1.6400000000000001,1.6400000000000001,1.075,
2019/08/31 04:15,1.865,2.205,1.525,1.865,1.75,
2019/08/31 04:30,2.205,1.865,1.98,1.6400000000000001,1.865,
2019/08/31 04:45,1.98,2.315,2.09,2.315,1.865,
2019/08/31 05:00,1.98,1.865,1.75,1.4149999999999998,1.3,
2019/08/31 05:15,1.865,1.865,1.525,1.525,1.75,
2019/08/31 05:30,1.98,1.865,1.6400000000000001,1.98,1.6400000000000001,
2019/08/31 05:45,1.75,1.98,1.75,1.98,1.6400000000000001,
2019/08/31 06:00,2.205,2.4299999999999997,2.205,2.545,1.75,
2019/08/31 06:15,2.545,3.5599999999999996,4.015000000000001,4.6899999999999995,3.22,
2019/08/31 06:30,5.48,7.8549999999999995,8.76,11.475,6.5,
2019/08/31 06:45,7.18,13.395,12.490000000000002,15.995,8.42,
2019/08/31 07:00,9.44,12.264999999999999,14.299999999999999,19.384999999999998,9.44,
2019/08/31 07:15,9.775,14.524999999999999,16.67,19.5,9.549999999999999,
2019/08/31 07:30,12.375,16.785,19.16,21.419999999999998,10.794999999999998,
2019/08/31 07:45,15.205,19.5,19.5,24.700000000000003,12.715,
2019/08/31 08:00,17.465,19.5,19.950000000000003,28.54,15.655,
2019/08/31 08:15,17.01,19.5,26.395,31.705000000000002,16.445,
2019/08/31 08:30,17.235,21.869999999999997,30.8,34.305,18.935,
2019/08/31 08:45,19.045,24.13,26.73,37.355000000000004,29.56,
2019/08/31 09:00,19.045,27.525,29.220000000000002,39.620000000000005,66.05000000000001,
2019/08/31 09:15,17.01,30.915,31.93,42.199999999999996,211.9,
2019/08/31 09:30,15.205,31.365,34.645,48.75,138.4,
2019/08/31 09:45,12.715,31.82,43.449999999999996,48.650000000000006,160.9,
2019/08/31 10:00,11.475,33.06,43.7,52.300000000000004,214.35,
2019/08/31 10:15,9.89,33.74,45.15,47.55,498,
2019/08/31 10:30,9.549999999999999,37.245,45.85,47.75,418.5,
2019/08/31 10:45,9.775,38.26,48.099999999999994,51.349999999999994,328.54999999999995,
2019/08/31 11:00,11.245000000000001,42.45,52.15,65.95,559.5,
2019/08/31 11:15,14.075,50.9,71.5,60.650000000000006,496.5,
2019/08/31 11:30,16.785,60.55,58.949999999999996,61.1,708,
2019/08/31 11:45,19.5,101.55,62.1,60.650000000000006,220.25,
2019/08/31 12:00,29.11,210.10000000000002,64.25,70.8,142.05,
2019/08/31 12:15,60.85,94.45,63.449999999999996,74.35,121.15,
2019/08/31 12:30,232.15,412,82.15,71.05000000000001,144.65,
2019/08/31 12:45,183.4,271.35,154.14999999999998,111.64999999999999,158.1,
2019/08/31 13:00,233.95,140.45,65.4,78.5,117.95,
2019/08/31 13:15,364.5,153.25,68,85.5,127.25,
2019/08/31 13:30,324.95,483,72.2,84.60000000000001,180.5,
2019/08/31 13:45,88.55000000000001,133.35000000000002,96.25,101.89999999999999,128.95,
2019/08/31 14:00,96.25,87.8,139.8,129.25,112.2,
2019/08/31 14:15,64.15,334.90000000000003,77.05,95.35,95.35,
2019/08/31 14:30,43.35,248.2,79.3,83.35000000000001,82.6,
2019/08/31 14:45,42.699999999999996,64.05,71.75,83.14999999999999,78.4,
2019/08/31 15:00,46.75,60.55,84.39999999999999,76.5,76.25,
2019/08/31 15:15,31.709999999999997,39.394999999999996,43.6,47.199999999999996,52.5,
2019/08/31 15:30,16.675,19.615000000000002,21.425,24.59,24.25,
2019/08/31 15:45,23.685000000000002,32.39,40.4,50.5,38.605000000000004,
2019/08/31 16:00,25.265,36.46,91.64999999999999,57.25,38.495,
2019/08/31 16:15,28.205,38.38,52.85,59.050000000000004,40.55,
2019/08/31 16:30,21.535000000000004,30.805,60.75,45.300000000000004,34.99,
2019/08/31 16:45,19.275,25.154999999999998,37.815,37.025,28.43,
2019/08/31 17:00,18.485,20.745,25.830000000000002,32.275,21.425,
2019/08/31 17:15,21.875,29.45,35.89,43.6,32.5,
2019/08/31 17:30,19.16,23.795,30.240000000000002,37.475,22.1,
2019/08/31 17:45,19.955000000000002,26.395,33.18,37.25,20.745,
2019/08/31 18:00,18.37,21.31,25.830000000000002,27.755000000000003,20.29,
2019/08/31 18:15,14.415,17.689999999999998,19.275,20.745,16.56,
2019/08/31 18:30,10.229999999999999,12.264999999999999,15.315000000000001,16.45,9.89,
2019/08/31 18:45,6.16,7.405,8.195,8.309999999999999,5.709999999999999,
2019/08/31 19:00,2.205,2.545,2.09,1.98,1.98,
2019/08/31 19:15,1.525,1.98,1.6400000000000001,1.6400000000000001,1.525,
2019/08/31 19:30,1.865,1.525,1.4149999999999998,2.315,1.525,
2019/08/31 19:45,1.525,1.525,1.3,1.75,2.315,
2019/08/31 20:00,1.4149999999999998,1.6400000000000001,1.525,1.4149999999999998,1.865,
2019/08/31 20:15,1.75,2.09,1.3,1.865,1.75,
2019/08/31 20:30,1.6400000000000001,1.865,1.6400000000000001,1.865,1.75,
2019/08/31 20:45,1.6400000000000001,2.315,1.4149999999999998,1.075,1.75,
2019/08/31 21:00,1.865,1.865,2.205,1.185,1.865,
2019/08/31 21:15,1.185,2.205,1.4149999999999998,1.98,1.4149999999999998,
2019/08/31 21:30,1.865,1.4149999999999998,2.205,1.98,1.6400000000000001,
2019/08/31 21:45,1.6400000000000001,1.6400000000000001,1.75,1.075,2.4299999999999997,
2019/08/31 22:00,1.3,2.09,1.3,1.865,1.3,
2019/08/31 22:15,2.09,2.205,1.865,1.4149999999999998,1.4149999999999998,
2019/08/31 22:30,1.865,1.98,1.98,1.525,2.09,
2019/08/31 22:45,1.75,1.98,1.865,1.98,1.3,
2019/08/31 23:00,1.865,2.09,1.98,1.75,1.6400000000000001,
2019/08/31 23:15,1.075,1.185,1.865,1.75,2.09,
2019/08/31 23:30,1.75,1.98,1.865,1.865,1.525,
2019/08/31 23:45,1.525,2.205,1.075,1.525,1.865,
2019/09/01 00:00,1.98,1.6400000000000001,1.185,2.205,1.525,
2019/09/01 00:15,1.6400000000000001,1.865,1.98,1.3,1.4149999999999998,
2019/09/01 00:30,1.98,2.205,1.75,2.09,1.525,
2019/09/01 00:45,1.98,1.98,1.4149999999999998,1.6400000000000001,1.6400000000000001,
2019/09/01 01:00,2.09,1.865,1.525,1.185,1.75,
2019/09/01 01:15,1.525,1.75,1.865,1.525,1.75,
2019/09/01 01:30,1.525,1.75,2.09,1.6400000000000001,1.3,
2019/09/01 01:45,1.525,2.205,1.6400000000000001,1.525,1.3,
2019/09/01 02:00,1.98,1.75,1.98,1.6400000000000001,2.09,
2019/09/01 02:15,2.09,1.98,1.98,1.525,1.3,
2019/09/01 02:30,1.98,1.865,1.525,1.525,2.09,
2019/09/01 02:45,1.865,1.4149999999999998,1.75,1.6400000000000001,1.75,
2019/09/01 03:00,1.6400000000000001,1.865,1.525,1.75,1.75,
2019/09/01 03:15,2.09,1.865,1.6400000000000001,1.865,1.98,
2019/09/01 03:30,1.98,1.4149999999999998,1.3,1.3,1.3,
2019/09/01 03:45,2.4299999999999997,1.6400000000000001,1.98,1.98,1.6400000000000001,
2019/09/01 04:00,1.865,1.525,1.3,1.525,1.6400000000000001,
2019/09/01 04:15,2.205,1.865,1.75,1.75,1.75,
2019/09/01 04:30,1.865,1.75,1.4149999999999998,1.75,1.98,
2019/09/01 04:45,1.98,1.98,2.09,1.4149999999999998,1.3,
2019/09/01 05:00,1.98,1.525,1.185,1.865,1.525,
2019/09/01 05:15,1.865,1.865,1.525,1.525,1.865,
2019/09/01 05:30,1.75,1.75,2.205,1.75,1.865,
2019/09/01 05:45,2.09,1.75,1.98,1.4149999999999998,1.6400000000000001,
2019/09/01 06:00,2.315,2.205,2.4299999999999997,2.545,1.75,
2019/09/01 06:15,2.545,2.88,3.5599999999999996,4.465,2.7700000000000005,
2019/09/01 06:30,4.805,6.840000000000001,7.18,8.76,5.37,
2019/09/01 06:45,6.16,14.075,10.68,14.075,6.2749999999999995,
2019/09/01 07:00,10.455000000000002,11.81,13.620000000000001,18.595,7.744999999999999,
2019/09/01 07:15,8.875,14.075,16.220000000000002,19.5,8.985,
2019/09/01 07:30,9.325,16.56,18.37,20.29,9.549999999999999,
2019/09/01 07:45,13.620000000000001,18.595,19.5,24.020000000000003,11.924999999999999,
2019/09/01 08:00,16.56,19.5,19.950000000000003,28.54,14.64,
2019/09/01 08:15,13.959999999999999,20.515,34.76,32.725,19.045,
2019/09/01 08:30,15.655,21.195,27.525,34.19,20.4,
2019/09/01 08:45,19.16,23.34,26.505000000000003,36.79,28.765,
2019/09/01 09:00,19.045,27.185000000000002,30.125,42.55,64.05,
2019/09/01 09:15,19.61,29.56,31.93,44.349999999999994,195.15,
2019/09/01 09:30,22.325,45.05,33.74,49.699999999999996,116.35,
2019/09/01 09:45,25.034999999999997,31.48,44.25,46.4,151.95,
2019/09/01 10:00,26.619999999999997,32.95,40.5,51.25,87.65,
2019/09/01 10:15,27.974999999999998,34.08,45.4,46.849999999999994,473.5,
2019/09/01 10:30,29.56,36.455,44.25,48,780,
2019/09/01 10:45,29.220000000000002,38.375,49.45,51.25,487,
2019/09/01 11:00,32.385000000000005,43.9,51.5,59.050000000000004,902,
2019/09/01 11:15,37.245,51.349999999999994,79.05,60.4,672,
2019/09/01 11:30,49.349999999999994,62.800000000000004,60.199999999999996,60.75,719.5,
2019/09/01 11:45,110.60000000000001,113.3,62.9,63,226.95,
2019/09/01 12:00,215.5,279.40000000000003,79.85000000000001,81.64999999999999,166.70000000000002,
2019/09/01 12:15,146.8,113.35000000000001,83.25,88.45,133.9,
